Time (s) cumu,Cycle number,max_SOC,min_SOC,SoH,max_voltage,min_voltage,mean_voltage,max_current,min_current,timetaken,max_capacity,min_capacity,rul,max_capacity_fade_rate
4577878,1154,92.35698588383792,-0.6494070454547218,93.00639292929264,3.6002,1.9946,3.308100536912751,5498.51,-5499.25,3729,1008.9276622222222,0.0,351,0.5775288888889918
4581602,1155,92.30024664141362,-0.6505573989901494,92.95080404040377,3.6005,1.9664,3.3076275537634405,5498.51,-5499.25,3724,1008.2550755555555,-0.4590244444444522,350,0.6725866666666889
4585328,1156,92.3130661616156,-0.5821416666669624,92.89520782828255,3.6005,1.9893,3.3074086021505376,5498.51,-5499.25,3726,1008.3923555555556,0.0,349,-0.1372800000000325
4589050,1157,92.24951027777732,-0.6461495707072202,92.89565984848454,3.6008,1.9642,3.307295967741936,5498.51,-5499.25,3722,1007.6876977777778,-0.418391111111049,348,0.7046577777778111
4592773,1158,92.25086722222169,-0.5912651010102673,92.84213232323195,3.6008,1.9754,3.3070775537634405,5498.51,-5499.25,3723,1007.6897244444444,0.0,347,-0.002026666666665733
4596497,1159,92.19815181818124,-0.5889009595961066,92.78705277777735,3.6005,1.9952,3.3072222818791945,5498.88,-5499.25,3724,1007.1393422222222,0.0,346,0.550382222222197
4600218,1160,92.1503972979792,-0.6343436111113838,92.78474090909059,3.6008,1.9754,3.3066991935483867,5498.51,-5499.25,3721,1006.6062222222222,-0.2819111111112136,345,0.5331200000000536
4603939,1161,92.14494542929248,-0.6399371464648292,92.78488257575731,3.6008,1.9587,3.306539247311828,5498.51,-5499.25,3721,1006.5384355555556,-0.3483200000000011,344,0.06778666666662048
4607661,1162,92.1680746464642,-0.5610253535355159,92.72909999999972,3.6008,1.98,3.306336827956989,5498.51,-5499.25,3722,1006.4926222222224,0.0,343,0.04581333333317161
4611377,1163,91.94603310606009,-0.7275423989901411,92.67357550505022,3.6008,1.9999,3.308012786002692,5498.51,-5499.25,3716,1005.8679822222224,0.0,342,0.6246399999999994
4615096,1164,92.02680739898942,-0.7021931060607987,92.72900050505022,3.6002,1.9745,3.3073132075471694,5498.51,-5499.25,3719,1005.2534044444444,-0.4062066666665771,341,0.6145777777779813
4618814,1165,92.02927290403994,-0.5887715404042313,92.61804444444418,3.6005,1.9955,3.30713948787062,5498.51,-5499.25,3718,1005.2751822222222,0.0,340,-0.021777777777742813
4622529,1166,91.97380777777738,-0.6441374242425218,92.6179452020199,3.6005,1.9701,3.3070181940700807,5498.51,-5499.25,3715,1004.6430933333334,-0.4062288888889611,339,0.6320888888888021
4626244,1167,91.97432404040356,-0.5875943939396024,92.56191843434316,3.6005,1.9928,3.3068734501347707,5498.51,-5498.88,3715,1004.6447111111112,0.0,338,-0.0016177777778239033
4629956,1168,91.91293704545406,-0.6491000757577934,92.56203712121184,3.6008,1.9667,3.3063937921727398,5498.51,-5499.25,3712,1003.9939911111112,-0.4421866666665437,337,0.6507199999999784
4633671,1169,91.91510159090863,-0.5913600252527095,92.50646161616135,3.6002,1.9878,3.3064044474393532,5498.51,-5499.25,3715,1004.0146488888888,0.0,336,-0.020657777777614683
4637384,1170,91.86144964646412,-0.6451352020204747,92.5065848484846,3.6005,1.9636,3.306264016172507,5498.51,-5499.25,3713,1003.4186488888888,-0.4054955555556319,335,0.5960000000000036
4641097,1171,91.86114601010058,-0.5901380808082513,92.45128409090883,3.6002,1.985,3.306101078167116,5498.51,-5499.25,3713,1003.4056888888888,0.0,334,0.012960000000020955
4644808,1172,91.80852893939344,-0.6426139898992154,92.45114292929266,3.6005,1.9614,3.306024393530997,5498.51,-5499.25,3711,1002.8323555555556,-0.380955555555488,333,0.573333333333153
4648518,1173,91.80320404040356,-0.7312270202022387,92.5344310606058,3.6005,1.9828,3.3072443243243237,5498.51,-5499.25,3710,1002.78064,0.0,332,0.0517155555556883
4652224,1174,91.74736527777732,-0.5929390151516925,92.340304292929,3.6008,1.999,3.3071798648648647,5498.51,-5499.25,3706,1002.181262222222,0.0,331,0.5993777777779314
4655931,1175,91.69581414141368,-0.6442154040406021,92.34002954545429,3.6002,1.9776,3.3068918918918917,5498.51,-5499.25,3707,1001.5938666666668,-0.3998222222222125,330,0.5873955555551902
4659637,1176,91.69090404040357,-0.5945217171718931,92.28542575757545,3.6002,1.989,3.3066712162162157,5498.51,-5499.25,3706,1001.5283733333332,0.0,329,0.06549333333362028
4663341,1177,91.64281237373686,-0.6426214646466815,92.28543383838354,3.6008,1.9642,3.3065144594594584,5498.51,-5499.25,3704,1001.01952,-0.3713466666666534,328,0.5088533333331497
4667046,1178,91.6431986111106,-0.587694570707211,92.23089318181782,3.6005,1.9835,3.3063666216216214,5498.51,-5499.25,3705,1001.0299377777776,0.0,327,-0.010417777777547599
4670752,1179,91.58796484848432,-0.6419919696972036,92.22995681818152,3.6002,1.9611,3.3064233468286095,5498.51,-5499.25,3706,1000.4173866666667,-0.3677355555554982,326,0.6125511111108608
4674459,1180,91.58832873737325,-0.5872904545455766,92.17561919191883,3.6002,1.9785,3.306258569500675,5498.51,-5499.25,3707,1000.4067022222222,0.0,325,0.010684444444564178
4678160,1181,91.53484275252464,-0.5859009343436152,92.12074368686825,3.6008,1.9921,3.307542895805142,5498.51,-5499.25,3701,999.8234133333332,0.0,324,0.5832888888890011
4681863,1182,91.48315060606,-0.6383847474748872,92.12153535353488,3.6005,1.9599,3.3075832432432435,5498.51,-5499.62,3703,999.2714844444444,-0.3185488888888699,323,0.5519288888888241
4685568,1183,91.48843244949435,-0.5769842171718724,92.06541666666622,3.6005,1.9928,3.3074759459459453,5498.88,-5499.25,3705,999.3316266666666,0.0,322,-0.06014222222222543
4689268,1184,91.42095909090853,-0.6712686868688796,92.09222777777741,3.6008,1.9701,3.3069951285520975,5498.51,-5499.25,3700,998.6213155555556,-0.3395733333333339,321,0.7103111111109683
4692968,1185,91.42692845959544,-0.5816904797981622,92.00861893939361,3.6005,1.9906,3.3072397297297296,5498.51,-5499.25,3700,998.6388266666668,0.0,320,-0.01751111111116188
4696670,1186,91.37024792929236,-0.638675303030512,92.00892323232287,3.6002,1.9667,3.3065194857916103,5498.51,-5499.25,3702,998.02928,-0.3194088888889439,319,0.6095466666668017
4700370,1187,91.37160467171655,-0.581049116161888,91.95265378787845,3.6002,1.9897,3.306323815967524,5498.51,-5499.25,3700,998.0289955555556,0.0,318,0.00028444444433262106
4704067,1188,91.3094914141409,-0.6430406565658664,91.95253207070677,3.6008,1.9655,3.3058413279132792,5498.51,-5499.25,3697,997.3703466666668,-0.3614311111110737,317,0.6586488888888198
4707763,1189,91.31251553030248,-0.5848256313133484,91.89734116161583,3.6005,1.9847,3.3056353658536586,5498.51,-5499.25,3696,997.3792177777776,0.0,316,-0.00887111111080685
4711461,1190,91.25878401515094,-0.6386250757578098,91.89740909090875,3.6002,1.9577,3.305735723951286,5498.51,-5499.25,3698,996.7704711111112,-0.3532844444444549,315,0.6087466666664341
4715154,1191,91.25923671717112,-0.582646363636615,91.84188308080773,3.6008,1.9791,3.3071313432835825,5498.51,-5499.25,3693,996.7779022222222,0.0,314,-0.007431111111031896
4718848,1192,91.20297999999949,-0.5830232828284865,91.78600328282798,3.6002,1.9974,3.3072371273712737,5498.51,-5499.25,3694,996.1901688888888,0.0,313,0.5877333333334036
4722540,1193,91.14769189393871,-0.6386876515154718,91.78637954545418,3.6005,1.9726,3.3067947082767977,5498.51,-5499.25,3692,995.5643555555556,-0.3380222222222926,312,0.6258133333332125
4726232,1194,91.1483580808075,-0.582233333333581,91.73059141414107,3.6005,1.994,3.3066025780189956,5498.51,-5499.25,3692,995.5689955555556,0.0,311,-0.0046399999999948704
4729923,1195,91.08870416666616,-0.6421135101011611,91.73081767676732,3.6002,1.9655,3.3062640434192674,5498.51,-5499.25,3691,994.9054044444443,-0.386017777777738,310,0.6635911111112591
4733610,1196,91.09345073232272,-0.5816384090911011,91.67508914141382,3.6008,1.9872,3.3063000000000002,5498.51,-5499.25,3687,994.9631466666668,0.0,309,-0.057742222222486816
4737298,1197,91.0344167171712,-0.6404448989900906,91.6748616161613,3.6005,1.9618,3.3059601085481685,5498.51,-5499.25,3688,994.3327466666666,-0.3441422222222456,308,0.6304000000002361
4740987,1198,91.0358079545449,-0.5834266414143774,91.61923459595927,3.6005,1.9831,3.305741383989145,5498.51,-5499.25,3689,994.3460533333332,0.0,307,-0.01330666666660818
4744672,1199,90.9768877272722,-0.5873572222223891,91.5642449494946,3.6005,1.9974,3.307435461956522,5498.51,-5499.25,3685,993.67784,0.0,306,0.6682133333332558
4748359,1200,90.92739482323168,-0.6376069444446901,91.56500176767636,3.6005,1.968,3.3070657608695653,5498.51,-5499.25,3687,993.1496,-0.3201888888889073,305,0.5282399999999825
4752046,1201,90.92404737373678,-0.5861402525253818,91.51018762626217,3.6005,1.985,3.307315332428765,5498.51,-5499.62,3687,993.1249333333332,0.0,304,0.024666666666803394
4755733,1202,90.87321651515094,-0.5817481313132516,91.45496464646419,3.6002,1.9996,3.306962957937585,5498.51,-5499.62,3687,992.5561333333334,0.0,303,0.5687999999997828
4759418,1203,90.81511487373676,-0.6419848737374627,91.45709974747422,3.6002,1.9602,3.3067899592944365,5498.51,-5499.62,3685,991.911831111111,-0.3671466666666845,302,0.6443022222223362
4763104,1204,90.8222484595954,-0.5780068434344456,91.40025530302985,3.6008,1.9856,3.3066571234735416,5499.25,-5499.62,3686,992.0034666666666,0.0,301,-0.09163555555551284
4766792,1205,90.76687803030248,-0.6885356060606849,91.45541363636316,3.6002,1.9618,3.3058764945652173,5498.88,-5499.25,3688,991.3867911111112,-0.2658644444444462,300,0.6166755555553891
4770477,1206,90.76315053030235,-0.5808876010103248,91.34403813131269,3.6002,1.9791,3.3056588315217392,5498.88,-5499.25,3685,991.3458488888888,0.0,299,0.04094222222238386
4774161,1207,90.71333651515091,-0.630684191919338,91.34402070707026,3.6005,1.9583,3.3055224184782603,5498.88,-5499.62,3684,990.7915111111112,-0.2437444444443599,298,0.5543377777776186
4777844,1208,90.70804002525192,-0.5803867424243936,91.28842676767631,3.6002,1.9773,3.307131292517007,5498.88,-5499.62,3683,990.7217066666668,0.0,297,0.06980444444434397
4781523,1209,90.65393131313074,-0.578852272727387,91.23278358585813,3.6005,1.9971,3.306734196185286,5498.51,-5499.25,3679,990.1477511111112,0.0,296,0.5739555555555853
4785203,1210,90.59576553030244,-0.6369531565658054,91.23271868686825,3.6002,1.9729,3.306782040816326,5498.88,-5499.25,3680,989.50176,-0.3105400000000031,295,0.6459911111112433
4788884,1211,90.59728694444377,-0.5797600252527838,91.17704696969655,3.6002,1.9918,3.3066119727891157,5498.51,-5499.25,3681,989.5187288888887,0.0,294,-0.01696888888875492
4792561,1212,90.54470366161554,-0.6322402777779536,91.1769439393935,3.6005,1.9692,3.3060769754768393,5498.51,-5499.25,3677,988.9239466666668,-0.2737866666666946,293,0.5947822222219656
4796238,1213,90.54255984848416,-0.7454984848487649,91.28805833333293,3.6005,1.9909,3.3058602179836507,5498.51,-5499.25,3677,988.8972,0.0,292,0.026746666666781493
4799911,1214,90.48215136363577,-0.6389544444446462,91.12110580808042,3.6005,1.9652,3.3057987738419614,5498.51,-5499.25,3673,988.2556266666668,-0.3304511111111026,291,0.6415733333332128
4803585,1215,90.48662553030236,-0.5785668939396609,91.06519242424203,3.6008,1.9878,3.305623160762943,5498.51,-5499.25,3674,988.3033955555557,0.0,290,-0.04776888888886788
4807255,1216,90.42929949494884,-0.6360421717173976,91.06534166666623,3.6008,1.9608,3.3051099590723054,5498.51,-5499.25,3670,987.6598133333332,-0.3109866666667358,289,0.6435822222224488
4810930,1217,90.4355974242418,-0.5734876767679269,91.00908510100973,3.6002,1.9825,3.3073211171662122,5498.51,-5499.25,3675,987.7208622222222,0.0,288,-0.061048888888990405
4814600,1218,90.37127022727218,-0.5825317929294512,90.95380202020162,3.6002,1.9999,3.3068762619372443,5498.51,-5499.25,3670,987.0291111111112,0.0,287,0.6917511111109889
4818267,1219,90.31321373737318,-0.696216060606235,91.00942979797941,3.6005,1.9732,3.3063551912568308,5498.51,-5499.25,3667,986.3960177777778,-0.3492711111110935,286,0.6330933333333633
4821933,1220,90.31639898989836,-0.5817053030305546,90.89810429292892,3.6008,1.9897,3.3061457650273223,5498.51,-5499.25,3666,986.4310577777778,0.0,285,-0.035039999999980864
4825602,1221,90.26630638888824,-0.6325857828285121,90.89889217171675,3.6005,1.9667,3.306182401091405,5498.51,-5499.25,3669,985.8688444444444,-0.2686555555554974,284,0.562213333333375
4829270,1222,90.26463184343378,-0.5786176515153134,90.84324949494909,3.6002,1.9844,3.3059825375170537,5498.51,-5499.25,3668,985.8308088888888,0.0,283,0.03803555555566618
4832933,1223,90.2046657828276,-0.5835981060608588,90.78826388888847,3.6008,1.9959,3.305458606557377,5498.51,-5499.25,3663,985.2036711111112,0.0,282,0.6271377777775342
4836596,1224,90.15090833333277,-0.6392727272728194,90.79018106060559,3.6008,1.9627,3.305294262295081,5498.88,-5499.62,3663,984.5966044444444,-0.3477288888889092,281,0.6070666666668103
4840263,1225,90.15795888888836,-0.5777926262626781,90.73575151515104,3.6002,1.9782,3.3074346521145968,5498.88,-5499.62,3667,984.6751644444444,0.0,280,-0.07855999999992491
4843926,1226,90.09819553030256,-0.5877319949493879,90.68592752525196,3.6005,1.9773,3.306962704918032,5498.88,-5499.62,3663,984.0425422222222,0.0,279,0.6326222222221531
4847591,1227,90.05552088383794,-0.5736589141413607,90.6291797979793,3.6005,1.9937,3.3066166666666663,5499.25,-5500.0,3665,983.5504711111112,0.0,278,0.49207111111104496
4851252,1228,90.00998659090864,-0.61243714646466,90.6224237373733,3.6008,1.9884,3.3060656634746928,5498.88,-5499.62,3661,983.05488,-0.0440644444444444,277,0.49559111111113907
4854914,1229,90.02236838383769,-0.5991394444447004,90.62150782828239,3.6005,1.972,3.3059051983584125,5498.51,-5499.62,3662,982.8724622222222,-0.2157488888888536,276,0.18241777777780044
4858574,1230,89.99107957070652,-0.6270204292932282,90.61809999999974,3.6005,1.9633,3.3057198358413133,5498.51,-5499.25,3660,982.84216,-0.2082066666667117,275,0.030302222222189812
4862233,1231,89.95687323232285,-0.6061479797981277,90.56302121212097,3.6002,1.9782,3.305541860465116,5498.51,-5499.25,3659,982.76728,0.0,274,0.07488000000000739
4865889,1232,89.9270470959591,-0.5802463383840843,90.50729343434318,3.6008,1.9999,3.305075616438357,5498.51,-5499.25,3656,982.1457422222222,0.0,273,0.6215377777778031
4869541,1233,89.86624477272679,-0.640418611111366,90.50666338383816,3.6008,1.9754,3.3049063013698636,5498.51,-5499.25,3652,981.4723288888888,-0.3568266666666062,272,0.6734133333334285
4873195,1234,89.87076638888836,-0.5804207323235335,90.45118712121189,3.6005,1.9974,3.306506995884773,5498.51,-5498.88,3654,981.5356,0.0,271,-0.0632711111112485
4876845,1235,89.81220517676722,-0.6391536616163891,90.45135883838361,3.6008,1.972,3.306048626373626,5498.51,-5499.25,3650,980.8561866666668,-0.3605466666665791,270,0.6794133333332866
4880499,1236,89.81132141414092,-0.5842525757578734,90.39557398989879,3.6002,1.9903,3.3064635616438354,5498.51,-5498.88,3654,980.8653688888888,0.0,269,-0.009182222222079872
4884151,1237,89.75724984848442,-0.6660862626264703,90.42333611111088,3.6005,1.968,3.3058957475994513,5498.51,-5499.25,3652,980.27992,-0.3253911111110596,268,0.5854488888888909
4887801,1238,89.75449371212073,-0.5852499747477273,90.33974368686846,3.6005,1.9884,3.305724965706447,5498.51,-5499.25,3650,980.2481866666668,0.0,267,0.031733333333136216
4891448,1239,89.69874217171676,-0.6404904040406312,90.33923257575739,3.6008,1.9645,3.305240659340659,5498.51,-5498.88,3647,979.6333866666666,-0.3530466666666996,266,0.614800000000173
4895093,1240,89.69712290404,-0.5851475505052699,90.28227045454527,3.6008,1.9825,3.3050898351648352,5498.13,-5498.88,3645,979.605591111111,0.0,265,0.027795555555599094
4898736,1241,89.64361949494901,-0.6386070202023919,90.2822265151514,3.6008,1.9587,3.304929120879121,5498.51,-5498.88,3643,979.0222666666668,-0.345011111111063,264,0.5833244444442016
4902384,1242,89.64769631313084,-0.5794698484851655,90.227166161616,3.6002,1.9782,3.3048644718792866,5498.51,-5499.25,3648,979.0593155555556,0.0,263,-0.03704888888876212
4906027,1243,89.58466111111056,-0.5874949494953073,90.17215606060587,3.6008,1.994,3.306221045392022,5498.51,-5499.25,3643,978.3886933333332,0.0,262,0.6706222222223914
4909666,1244,89.52795025252486,-0.6441287878790113,90.17207904040387,3.6008,1.967,3.306103713892709,5498.51,-5499.25,3639,977.7468266666668,-0.3929177777777823,261,0.6418666666663739
4913308,1245,89.53564042929258,-0.7200386111112826,90.25567904040386,3.6008,1.9906,3.3059631361760657,5498.51,-5499.25,3642,977.8248355555556,0.0,260,-0.07800888888880309
4916947,1246,89.33473674242383,-0.7274208333335621,90.0621575757574,3.6002,1.9986,3.3056101788170564,5498.88,-5499.25,3639,977.1622044444445,0.0,259,0.6626311111111818
4920585,1247,89.42018277777733,-0.6420422222224575,90.06222499999978,3.6008,1.9711,3.305455295735901,5498.51,-5499.25,3638,976.5745866666666,-0.3621355555556391,258,0.5876177777778366
4924223,1248,89.42762537878741,-0.5788443181821148,90.00646969696953,3.6005,1.9906,3.3051777166437413,5498.51,-5498.88,3638,976.6458488888888,0.0,257,-0.07126222222223078
4927863,1249,89.36506441919143,-0.6426850757578332,90.00774949494927,3.6002,1.958,3.3052206043956045,5498.51,-5499.25,3640,975.94712,-0.388679999999951,256,0.6987288888888088
4931503,1250,89.37048512626204,-0.5810969444448307,89.95158207070688,3.6005,1.9788,3.305059203296703,5498.51,-5499.25,3640,976.0117777777778,0.0,255,-0.06465777777771109
4935140,1251,89.30758724747423,-0.6168344696972653,89.9244217171715,3.6008,1.9928,3.3063524793388432,5498.51,-5499.25,3637,975.3334488888888,0.0,254,0.6783288888889274
4938777,1252,89.26025803030248,-0.6362929797982726,89.89655101010075,3.6005,1.9658,3.305993526170799,5498.51,-5499.25,3637,974.8038133333334,-0.3109977777776862,253,0.5296355555553873
4942412,1253,89.25570257575714,-0.5849297474749502,89.84063232323209,3.6002,1.9862,3.305754545454545,5498.51,-5499.25,3635,974.75488,0.0,252,0.04893333333347982
4946046,1254,89.20827373737329,-0.630151767677085,89.83842550505038,3.6002,1.9707,3.3053164137931037,5498.51,-5498.88,3634,974.2324266666666,-0.2469733333333152,251,0.5224533333333738
4949680,1255,89.1946638888885,-0.6169161616163736,89.81158005050487,3.6005,1.985,3.3051431724137936,5498.51,-5499.25,3634,974.0854577777776,0.0,250,0.14696888888897774
4953310,1256,89.14392709595909,-0.640394621212464,89.78432171717155,3.6008,1.9614,3.3050148965517243,5498.51,-5498.88,3630,973.5368,-0.3439777777776953,249,0.5486577777776347
4956940,1257,89.14766323232273,-0.5798004040407814,89.72746363636351,3.6005,1.981,3.3048115862068967,5498.13,-5498.88,3630,973.5726933333334,0.0,248,-0.035893333333433475
4960566,1258,89.0881337878784,-0.6398927272729417,89.72802651515134,3.6008,1.9577,3.304303453038674,5498.51,-5499.25,3626,972.9096088888888,-0.3508688888888827,247,0.6630844444446211
4964195,1259,89.0878163383834,-0.5835212878791014,89.67133762626251,3.6002,1.9779,3.304278620689655,5498.51,-5498.88,3629,972.8996622222222,0.0,246,0.009946666666564852
4967822,1260,89.03148507575719,-0.5843957323234888,89.61588080808068,3.6002,1.9934,3.305991988950276,5498.51,-5499.25,3627,972.2898311111112,0.0,245,0.6098311111110206
4971444,1261,88.9734858333329,-0.6426803282831424,89.61616616161605,3.6005,1.9673,3.305501106500692,5498.51,-5499.25,3622,971.6555822222224,-0.3753288888887454,244,0.6342488888888056
4975068,1262,88.98220398989868,-0.5777222727274974,89.55992626262618,3.6011,1.9887,3.3056965469613258,5498.51,-5498.88,3624,971.758328888889,0.0,243,-0.10274666666657595
4978689,1263,88.9215861868683,-0.6387860353537742,89.56037222222207,3.6011,1.9642,3.3051677731673585,5498.51,-5498.88,3621,971.0652444444444,-0.3532555555555063,242,0.6930844444445938
4982308,1264,88.91818368686833,-0.5861064646467515,89.50429015151508,3.6011,1.9835,3.3050082987551868,5498.51,-5498.88,3619,971.0377422222224,0.0,241,0.027502222221983175
4985929,1265,88.8635333333329,-0.6401007575760841,89.50363409090897,3.6005,1.9974,3.3047159059474414,5498.51,-5498.88,3621,970.4538133333332,0.0,240,0.5839288888892042
4989546,1266,88.80807101010066,-0.6405115656568127,89.44858257575747,3.6005,1.9711,3.3045493775933608,5498.13,-5499.25,3617,969.8361066666666,-0.3538600000001111,239,0.6177066666665496
4993167,1267,88.81308431818151,-0.5800298232325207,89.39311414141403,3.6002,1.9903,3.3044820441988945,5498.51,-5498.88,3621,969.8863733333334,0.0,238,-0.05026666666674373
4996785,1268,88.7516013888885,-0.6416397727275278,89.39324116161603,3.6005,1.9642,3.30391244813278,5498.51,-5499.25,3618,969.2140622222222,-0.3661822222222497,237,0.6723111111111848
5000404,1269,88.75287025252477,-0.5851842929296394,89.33805454545441,3.6002,1.9819,3.305985753803596,5498.51,-5499.25,3619,969.2396977777778,0.0,236,-0.0256355555555956
5004018,1270,88.69497237373696,-0.5880791414144149,89.28305151515137,3.6005,1.9949,3.305452493074792,5498.51,-5498.88,3614,968.5922044444444,0.0,235,0.6474933333333865
5007629,1271,88.64261969696928,-0.6419542929295473,89.28457398989882,3.6008,1.9621,3.3048839112343966,5498.13,-5498.88,3611,968.0068177777778,-0.3780377777778625,234,0.5853866666666363
5011240,1272,88.64618454545413,-0.5831573737376081,89.22934191919174,3.6008,1.9773,3.3049922437673125,5498.51,-5499.25,3611,968.0416533333332,0.0,233,-0.03483555555544626
5014851,1273,88.58665732323185,-0.5885873737375918,89.17524469696944,3.6002,1.9878,3.304674792243767,5498.51,-5499.25,3611,967.4049333333332,0.0,232,0.6367199999999684
5018458,1274,88.53310694444383,-0.5868190656568978,89.11992601010073,3.6008,1.998,3.3041466019417474,5498.88,-5499.25,3607,966.8082755555556,0.0,231,0.5966577777776365
5022070,1275,88.48610669191854,-0.7730612373741109,89.25916792929264,3.6002,1.9655,3.3037221914008317,5498.51,-5499.25,3612,966.28656,-0.2916399999999015,230,0.5217155555556019
5025680,1276,88.48410959595896,-0.5815873737376289,89.06569696969659,3.6005,1.9807,3.3052974999999996,5498.51,-5499.25,3610,966.2797066666668,0.0,229,0.0068533333331970425
5029292,1277,88.4340913636357,-0.5758689898992897,89.00996035353499,3.6002,1.9959,3.3053977808599164,5498.51,-5499.25,3612,965.72168,0.0,228,0.5580266666668194
5032900,1278,88.3762143181812,-0.6053925000002878,88.98160681818149,3.6002,1.9738,3.305256726768377,5498.51,-5499.25,3608,965.0714488888888,-0.2845622222222204,227,0.6502311111112249
5036507,1279,88.37581224747412,-0.5768372474751399,88.95264949494926,3.6002,1.994,3.304704861111111,5498.51,-5499.25,3607,965.0667644444444,0.0,226,0.004684444444364999
5040111,1280,88.315028484848,-0.6644253030306264,88.97945378787863,3.6008,1.9738,3.3045898611111113,5498.51,-5499.25,3604,964.4205244444444,-0.3030199999999894,225,0.6462400000000343
5043716,1281,88.31733828282793,-0.5788475757577107,88.89618585858564,3.6005,1.994,3.304405138888889,5498.51,-5499.25,3605,964.45264,0.0,224,-0.03211555555560608
5047315,1282,88.25521234848443,-0.6404035606063545,88.8956159090908,3.6008,1.9695,3.3038381084840056,5498.51,-5499.25,3599,963.759911111111,-0.3472444444445415,223,0.6927288888889507
5050917,1283,88.2619670707065,-0.5782965656569341,88.84026363636343,3.6005,1.9887,3.3040118055555556,5498.51,-5499.25,3602,963.8254844444444,0.0,222,-0.0655733333334183
5054519,1284,88.20474474747424,-0.6354052525256177,88.84014999999985,3.6002,1.9624,3.303591805555555,5498.51,-5499.25,3602,963.1752266666666,-0.3174400000000474,221,0.6502577777778242
5058122,1285,88.20401123737328,-0.5802695707073589,88.78428080808064,3.6002,1.9819,3.305241724617524,5498.51,-5499.25,3603,963.1800533333334,0.0,220,-0.004826666666758683
5061718,1286,88.14287252525212,-0.5862181313133625,88.72909065656548,3.6002,1.9955,3.3047341225626745,5498.51,-5499.25,3596,962.5266933333334,0.0,219,0.6533600000000206
5065315,1287,88.09321765151469,-0.6631987626265661,88.75641641414126,3.6005,1.9667,3.304551114206128,5498.51,-5498.88,3597,961.9691288888888,-0.2996600000000171,218,0.5575644444445516
5068910,1288,88.0930115404035,-0.5810768434347036,88.6740883838382,3.6005,1.9856,3.3043607242339834,5498.51,-5499.25,3595,961.9587288888888,0.0,217,0.010400000000004184
5072501,1289,88.03431262626225,-0.6392568181820444,88.6735694444443,3.6008,1.959,3.303863040446304,5498.51,-5498.88,3591,961.323751111111,-0.3387377777778795,216,0.634977777777749
5076094,1290,88.03382219696925,-0.5852947222224467,88.6191169191917,3.6008,1.9763,3.3040257660167134,5498.51,-5499.25,3593,961.3331111111112,0.0,215,-0.00936000000012882
5079685,1291,87.97842914141359,-0.5856948484851376,88.56412398989872,3.6002,1.989,3.303699164345404,5498.51,-5499.25,3591,960.7184888888888,0.0,214,0.6146222222223514
5083275,1292,87.93008654040354,-0.6341394696972247,88.56422601010077,3.6005,1.9621,3.303507242339833,5498.51,-5499.25,3590,960.1641866666666,-0.2931688888888857,213,0.5543022222221907
5086862,1293,87.9266766414135,-0.5544276515155309,88.48110429292902,3.6005,1.9816,3.305094839609484,5498.51,-5499.25,3587,960.1184533333334,0.0,212,0.04573333333325991
5090449,1294,87.87202449494895,-0.6917590909093929,88.56378358585833,3.6005,1.9596,3.3046220670391064,5498.51,-5499.25,3587,959.5390222222222,-0.3039888888888242,211,0.5794311111111483
5094033,1295,87.86673202020152,-0.585217727273043,88.45194974747457,3.6008,1.9776,3.3045055865921786,5498.51,-5499.25,3584,959.487848888889,0.0,210,0.051173333333281334
5097618,1296,87.81648494949451,-0.5809559595961619,88.39744090909068,3.6002,1.9912,3.3045256624825665,5498.51,-5499.25,3585,958.9368444444444,0.0,209,0.5510044444445157
5101199,1297,87.7608353282822,-0.6365947222225957,88.3974300505048,3.6002,1.9676,3.303911731843576,5498.51,-5499.25,3581,958.3064622222222,-0.3199266666667029,208,0.6303822222222379
5104781,1298,87.76137535353485,-0.5794953535356788,88.34087070707052,3.6002,1.9869,3.303751815642458,5498.51,-5499.25,3582,958.3026755555557,0.0,207,0.00378666666654226
5108360,1299,87.70137328282777,-0.6397254545457832,88.34109873737356,3.6008,1.959,3.303664245810056,5498.51,-5499.25,3579,957.668,-0.3376111111111015,206,0.6346755555556456
5111942,1300,87.70083550504988,-0.585382424242815,88.28621792929269,3.6002,1.9738,3.303192877094973,5498.51,-5499.25,3582,957.66584,0.0,205,0.0021600000000034925
5115516,1301,87.64783881313073,-0.5828321464649737,88.23067095959571,3.6008,1.9937,3.3046920168067224,5498.51,-5499.25,3574,957.0738933333332,0.0,204,0.5919466666667859
5119092,1302,87.59360356060564,-0.6372865909092517,88.2308901515149,3.6005,1.9614,3.304269607843137,5498.51,-5499.25,3576,956.466728888889,-0.3259488888887887,203,0.6071644444442654
5122668,1303,87.59590487373694,-0.5779615404043175,88.17386641414126,3.6005,1.9835,3.3040428571428566,5498.51,-5499.25,3576,956.4844888888888,0.0,202,-0.017759999999839238
5126244,1304,87.53195729797933,-0.5857608838386821,88.11771818181802,3.6005,1.9943,3.303751260504202,5498.51,-5499.25,3576,955.80632,0.0,201,0.6781688888887629
5129818,1305,87.48397742424203,-0.6339038888891215,88.11788131313115,3.6002,1.9701,3.30356162464986,5498.51,-5499.25,3574,955.2644622222224,-0.2815711111110204,200,0.5418577777776363
5133390,1306,87.47813371212078,-0.5842392676770549,88.06237297979783,3.6008,1.9859,3.30328081232493,5498.13,-5499.25,3572,955.20544,0.0,199,0.05902222222243836
